1100;11;96
1200;12;96
3100;31;99
5000;50;94
1301;13;97
1302;13;95
1303;13;95
1304;13;97
1305;13;95
1306;13;98
1307;13;95
1308;13;97
1309;13;97
1310;13;97
1311;13;97
1401;14;97
1402;14;95
1403;14;95
1404;14;95
1405;14;94
1406;14;92
1407;14;94
1408;14;94
1409;14;92
1410;14;96
1501;15;91
1502;15;92
1503;15;65
1504;15;95
1505;15;95
1522;15;83
1525;15;84
1529;15;44
2101;21;96
2102;21;97
2103;21;97
2104;21;97
2105;21;96
2106;21;97
2107;21;99
2108;21;96
2109;21;98
2110;21;94
2111;21;97
2112;21;98
2113;21;95
2114;21;98
2201;22;98
2202;22;97
2203;22;97
2204;22;96
2205;22;96
2206;22;99
2207;22;95
2208;22;90
2224;22;95
2301;23;98
2302;23;94
2303;23;86
2304;23;72
2305;23;65
2306;23;98
2307;23;72
2308;23;99
2309;23;62
2310;23;98
2311;23;62
2312;23;98
2327;23;30
3201;32;99
3202;32;99
3203;32;98
3204;32;97
3205;32;98
3206;32;99
3207;32;98
3209;32;96
3210;32;99
3211;32;96
3212;32;99
3213;32;97
3301;33;97
3302;33;98
3303;33;96
3304;33;97
3305;33;99
3306;33;97
3307;33;95
3308;33;96
3309;33;80
3310;33;97
3311;33;93
3401;34;99
3402;34;97
3403;34;99
3404;34;97
3405;34;98
3406;34;96
3407;34;95
3408;34;98
3410;34;97
3411;34;98
3412;34;100
3413;34;98
3415;34;98
3416;34;99
3417;34;99
3418;34;97
3501;35;95
3502;35;97
3503;35;98
3504;35;96
3505;35;96
3506;35;96
3507;35;97
3508;35;95
3509;35;96
3601;36;99
3602;36;99
3603;36;98
3604;36;100
3605;36;93
3606;36;100
3607;36;100
3608;36;97
3609;36;97
3610;36;95
3611;36;99
3701;37;98
3702;37;98
3703;37;95
3704;37;95
3705;37;93
3706;37;98
3707;37;98
3708;37;98
3709;37;97
3710;37;96
3711;37;98
3712;37;89
3713;37;97
3714;37;97
3715;37;98
3716;37;95
3717;37;99
4101;41;97
4102;41;99
4103;41;96
4104;41;94
4105;41;97
4106;41;97
4107;41;98
4108;41;96
4109;41;95
4110;41;97
4111;41;97
4112;41;92
4113;41;96
4114;41;97
4115;41;98
4116;41;98
4117;41;98
4201;42;95
4202;42;57
4203;42;84
4205;42;91
4207;42;45
4208;42;58
4209;42;68
4210;42;86
4211;42;92
4212;42;78
4213;42;43
4228;42;93
4301;43;96
4302;43;92
4303;43;95
4304;43;95
4305;43;91
4306;43;96
4307;43;95
4308;43;97
4309;43;97
4310;43;96
4311;43;91
4312;43;95
4313;43;94
4331;43;95
4401;44;93
4402;44;89
4403;44;97
4404;44;96
4405;44;95
4406;44;92
4407;44;92
4408;44;79
4409;44;69
4412;44;71
4413;44;98
4414;44;69
4415;44;65
4416;44;77
4417;44;87
4418;44;72
4419;44;95
4420;44;95
4451;44;63
4452;44;84
4453;44;88
4501;45;90
4502;45;92
4503;45;92
4504;45;88
4505;45;91
4506;45;91
4507;45;89
4508;45;81
4509;45;85
4601;46;81
4602;46;83
5101;51;90
5103;51;89
5104;51;83
5105;51;90
5106;51;89
5107;51;92
5108;51;94
5109;51;88
5110;51;90
5111;51;93
5113;51;93
5114;51;90
5115;51;90
5116;51;91
5117;51;94
5118;51;86
5119;51;96
5120;51;92
5132;51;38
5133;51;36
5134;51;90
5201;52;86
5202;52;91
5203;52;91
5204;52;90
5301;53;90
5303;53;87
5304;53;88
5323;53;85
5325;53;89
5326;53;87
5328;53;90
5329;53;87
5331;53;86
5333;53;15
5334;53;18
5401;54;56
5421;54;0
5422;54;0
5423;54;0
5424;54;0
5425;54;3
5426;54;0
6101;61;88
6102;61;71
6103;61;92
6104;61;90
6105;61;91
6106;61;90
6107;61;92
6108;61;86
6109;61;95
6201;62;87
6202;62;53
6203;62;63
6204;62;85
6205;62;88
6229;62;65
6230;62;13
6301;63;85
6321;63;0
6322;63;17
6323;63;9
6325;63;18
6326;63;9
6327;63;11
6401;64;82
6402;64;75
6403;64;68
6501;65;85
6502;65;24
6521;65;0
6522;65;0
6523;65;58
6527;65;16
6528;65;51
6529;65;47
6530;65;12
6531;65;26
6532;65;24
6540;65;48
6542;65;29
6543;65;17
