0.0;110000;616.9799228349164
1.0;120000;230.68281953371937
2.0;310000;585.8554261499286
3.0;500000;657.7233784555291
5.0;130200;75.36594001446934
6.0;130300;27.3642841007016
7.0;130400;132.92858920106005
8.0;130500;139.9066905220138
9.0;130600;160.43645628001624
10.0;130700;36.39657393304162
11.0;130800;36.027234913871546
12.0;130900;91.59300711495918
13.0;131000;107.50910423213955
14.0;131100;49.81785967898734
15.0;140100;65.28557995583871
16.0;140200;24.3408327234167
17.0;140300;22.369289364681503
19.0;140500;17.139737382351633
20.0;140600;17.71107347248266
21.0;140700;34.31149764316974
22.0;140800;98.46711643531171
23.0;140900;30.130700712665725
24.0;141000;59.17016003318914
25.0;141100;42.994971928714435
27.0;150200;29.326683922196676
28.0;150300;21.90679926819647
29.0;150400;35.635072808643685
30.0;150500;17.287228610536165
32.0;UNKNOWN;28.735256561023135
33.0;UNKNOWN;26.00937173114947
34.0;UNKNOWN;18.985702778859856
35.0;152200;36.9564977137768
36.0;UNKNOWN;30.003173744000208
37.0;152900;20.351348307301212
38.0;210100;88.99064391860428
39.0;210200;49.27724909327893
40.0;210300;27.50344367598079
41.0;210400;21.41391744490693
42.0;210500;27.022826658637594
43.0;210600;19.653649923432404
44.0;210700;30.3718929925578
45.0;210800;116.81118713924921
46.0;210900;16.95322926504198
47.0;211000;21.952933999308712
48.0;211100;25.679983387367095
49.0;211200;21.511462373558206
51.0;211400;39.123301811413825
52.0;220100;39.9060317007635
53.0;220200;26.516297072829417
54.0;220300;20.052043450809077
55.0;220400;21.75857177117365
56.0;220500;22.668845261343613
57.0;220600;19.989910773144
58.0;220700;24.194402080875406
59.0;220800;19.215056565088847
60.0;UNKNOWN;32.55691771887567
61.0;UNKNOWN;36.085534253445914
62.0;UNKNOWN;23.85168479089269
63.0;230300;18.962463902744947
64.0;230400;7.958432881847139
65.0;230500;16.048573682053473
66.0;230600;24.491783696284337
67.0;360900;5.9398836818953376
68.0;230800;23.382618865703353
69.0;230900;16.188517596764765
70.0;231000;21.309407170777796
